customer_id,signup_date,country,segment
106495,2024-12-24,United Kingdom,Consumer
106496,2025-01-16,United Kingdom,SMB
106497,2024-07-01,United Kingdom,Enterprise
106498,2025-11-02,United Kingdom,Consumer
106499,2025-01-21,United Kingdom,Mid-Market
106500,2025-02-24,Italy,Mid-Market
106501,2024-12-04,United Kingdom,Consumer
106502,2024-03-06,United Kingdom,Consumer
106503,2025-07-24,Spain,SMB
106504,2024-08-28,Germany,Consumer
106505,2024-06-24,United Kingdom,Consumer
106506,2025-07-25,Belgium,Consumer
106507,2024-05-26,United Kingdom,SMB
106508,2025-05-14,United Kingdom,Mid-Market
106509,2024-12-12,United Kingdom,Consumer
106510,2025-08-07,Germany,Mid-Market
106511,2024-02-06,United Kingdom,Mid-Market
106512,2025-07-20,United Kingdom,Consumer
106513,2024-06-16,Germany,SMB
106514,2025-09-28,United Kingdom,Mid-Market
106515,2024-09-15,United Kingdom,Consumer
106516,2024-01-06,Germany,Consumer
106517,2024-12-22,France,Consumer
106518,2024-02-10,United Kingdom,Consumer
106519,2024-07-15,United Kingdom,SMB
106520,2025-06-07,Sweden,Mid-Market
106521,2025-02-13,United Kingdom,SMB
106522,2025-06-02,United Kingdom,Consumer
106523,2025-10-04,United Kingdom,SMB
106524,2024-12-08,United Kingdom,Mid-Market
106525,2025-02-01,Norway,Mid-Market
106526,2024-02-12,United Kingdom,SMB
106527,2024-07-28,United Kingdom,SMB
106528,2025-06-13,United Kingdom,Enterprise
106529,2024-02-15,United Kingdom,SMB
106530,2024-09-19,United Kingdom,Consumer
106531,2024-04-09,Norway,Consumer
106532,2025-09-18,France,SMB
106533,2025-02-14,United Kingdom,Consumer
106534,2025-04-16,United Kingdom,SMB
106535,2025-05-14,United Kingdom,SMB
106536,2024-06-12,United Kingdom,SMB
106537,2024-02-06,United Kingdom,Consumer
106538,2024-10-17,United Kingdom,Consumer
106539,2024-05-15,Germany,SMB
106540,2024-08-23,Italy,Consumer
106541,2024-08-21,United Kingdom,Consumer
106542,2025-07-25,Italy,Consumer
106543,2024-08-21,United Kingdom,Mid-Market
106544,2024-04-20,United Kingdom,Consumer
106545,2025-12-01,Netherlands,Enterprise
106546,2024-02-05,United Kingdom,SMB
106547,2024-05-28,United Kingdom,Consumer
106548,2024-09-10,France,SMB
106549,2024-02-15,United Kingdom,Consumer
106550,2025-10-19,Spain,Consumer
106551,2024-09-15,United Kingdom,SMB
106552,2025-07-25,Netherlands,SMB
106553,2024-04-08,United Kingdom,Consumer
106554,2025-01-16,United Kingdom,Consumer
106555,2024-04-02,United Kingdom,Consumer
106556,2024-06-18,Spain,Enterprise
106557,2024-10-24,United Kingdom,SMB
106558,2025-09-22,Spain,SMB
106559,2024-08-11,United Kingdom,Consumer
106560,2025-07-05,United Kingdom,Mid-Market
106561,2024-03-08,United Kingdom,Consumer
106562,2024-07-02,United Kingdom,SMB
106563,2025-03-17,Belgium,SMB
106564,2024-12-08,United Kingdom,Enterprise
106565,2025-01-01,France,Enterprise
106566,2025-05-10,United Kingdom,Enterprise
106567,2024-02-26,United Kingdom,SMB
106568,2025-05-23,United Kingdom,Consumer
106569,2025-09-22,Italy,Mid-Market
106570,2025-07-14,France,Consumer
106571,2024-07-27,United Kingdom,Enterprise
106572,2024-09-13,Ireland,Mid-Market
106573,2025-12-03,United Kingdom,Consumer
106574,2025-07-31,United Kingdom,Mid-Market
106575,2025-11-11,Ireland,Mid-Market
106576,2025-10-29,United Kingdom,Enterprise
106577,2024-11-13,Germany,SMB
106578,2024-04-04,Sweden,Consumer
106579,2024-06-16,Belgium,SMB
106580,2024-08-03,Netherlands,SMB
106581,2025-09-02,United Kingdom,Consumer
106582,2024-07-20,Germany,SMB
106583,2024-09-21,United Kingdom,Consumer
106584,2025-09-14,United Kingdom,Mid-Market
106585,2024-04-29,United Kingdom,SMB
106586,2025-04-30,United Kingdom,SMB
106587,2025-02-07,Sweden,SMB
106588,2025-12-20,Spain,SMB
106589,2024-12-23,United Kingdom,SMB
106590,2025-01-16,United Kingdom,SMB
106591,2025-09-13,France,SMB
106592,2025-12-25,United Kingdom,Mid-Market
106593,2025-06-17,Netherlands,SMB
106594,2025-05-25,Norway,SMB
106595,2025-10-02,United Kingdom,SMB
106596,2025-12-17,United Kingdom,SMB
106597,2025-06-21,United Kingdom,SMB
106598,2024-08-01,United Kingdom,SMB
106599,2025-04-14,United Kingdom,Mid-Market
106600,2024-06-21,United Kingdom,Consumer
106601,2024-12-31,United Kingdom,SMB
106602,2024-11-20,United Kingdom,SMB
106603,2025-12-22,United Kingdom,Consumer
106604,2025-02-09,Germany,Mid-Market
106605,2025-12-02,United Kingdom,SMB
106606,2025-08-13,Spain,Consumer
106607,2025-09-12,United Kingdom,Consumer
106608,2024-05-03,United Kingdom,Consumer
106609,2025-07-20,United Kingdom,Consumer
106610,2024-07-02,France,Mid-Market
106611,2025-02-26,United Kingdom,Consumer
106612,2024-12-21,United Kingdom,Mid-Market
106613,2024-07-08,United Kingdom,Consumer
106614,2025-12-20,Norway,Mid-Market
106615,2025-10-01,United Kingdom,SMB
106616,2025-02-23,United Kingdom,SMB
106617,2024-01-08,Spain,Mid-Market
106618,2024-05-13,United Kingdom,Mid-Market
106619,2024-06-15,United Kingdom,Consumer
106620,2025-12-11,Netherlands,SMB
106621,2024-10-22,United Kingdom,Consumer
106622,2024-02-04,United Kingdom,SMB
106623,2025-03-04,United Kingdom,Mid-Market
106624,2025-11-25,United Kingdom,Mid-Market
106625,2025-02-14,Italy,SMB
106626,2024-11-20,Ireland,Mid-Market
106627,2024-05-08,United Kingdom,SMB
106628,2025-10-04,United Kingdom,SMB
106629,2024-03-17,France,Consumer
106630,2025-11-13,France,SMB
106631,2024-06-11,United Kingdom,Consumer
106632,2024-04-10,Spain,Consumer
106633,2024-09-11,United Kingdom,SMB
106634,2024-01-04,Germany,Consumer
106635,2024-01-11,United Kingdom,Consumer
106636,2024-05-16,United Kingdom,Consumer
106637,2025-05-21,France,Consumer
106638,2025-08-18,Germany,Mid-Market
106639,2024-06-30,United Kingdom,Consumer
106640,2025-04-16,United Kingdom,SMB
106641,2024-09-13,Netherlands,SMB
106642,2024-11-12,United Kingdom,Consumer
106643,2024-09-01,United Kingdom,SMB
106644,2025-10-13,Ireland,Enterprise
106645,2025-01-09,United Kingdom,Mid-Market
106646,2025-01-05,United Kingdom,SMB
106647,2025-09-20,United Kingdom,Consumer
106648,2025-04-25,Italy,SMB
106649,2024-04-19,United Kingdom,SMB
106650,2024-05-18,France,Consumer
106651,2024-09-06,Norway,Consumer
106652,2024-03-12,France,Consumer
106653,2025-05-20,United Kingdom,SMB
106654,2024-12-28,United Kingdom,Consumer
106655,2024-02-02,United Kingdom,Enterprise
106656,2024-10-19,United Kingdom,Consumer
106657,2025-08-29,Belgium,SMB
106658,2025-10-25,Germany,Mid-Market
106659,2025-12-04,United Kingdom,Mid-Market
106660,2025-11-05,United Kingdom,Mid-Market
106661,2025-03-20,Spain,SMB
106662,2025-11-08,United Kingdom,Mid-Market
106663,2025-11-30,Netherlands,Consumer
106664,2025-04-09,United Kingdom,Mid-Market
106665,2024-10-28,France,Mid-Market
106666,2025-12-07,Netherlands,SMB
106667,2024-10-30,United Kingdom,Consumer
106668,2024-05-01,United Kingdom,Mid-Market
106669,2024-03-18,Netherlands,Mid-Market
106670,2025-02-18,United Kingdom,Consumer
106671,2024-01-26,United Kingdom,Consumer
106672,2024-03-27,United Kingdom,SMB
106673,2024-06-27,United Kingdom,Enterprise
106674,2025-01-22,France,Consumer
106675,2024-12-15,United Kingdom,SMB
106676,2025-01-08,United Kingdom,Enterprise
106677,2025-01-06,Italy,SMB
106678,2025-12-27,United Kingdom,Consumer
106679,2024-06-08,United Kingdom,Enterprise
106680,2024-12-12,France,Consumer
106681,2025-03-23,Spain,Consumer
106682,2024-07-19,United Kingdom,SMB
106683,2024-05-12,Netherlands,Mid-Market
106684,2024-02-04,United Kingdom,Consumer
106685,2024-08-26,United Kingdom,SMB
106686,2024-07-04,Belgium,SMB
106687,2024-05-23,Spain,Consumer
106688,2024-07-17,United Kingdom,Mid-Market
106689,2025-05-24,United Kingdom,SMB
106690,2025-08-27,United Kingdom,SMB
106691,2025-01-12,United Kingdom,SMB
106692,2024-02-18,Italy,Consumer
106693,2025-06-22,Netherlands,Mid-Market
106694,2024-04-21,United Kingdom,Mid-Market
106695,2024-02-11,United Kingdom,Consumer
106696,2025-02-19,United Kingdom,SMB
106697,2024-11-06,United Kingdom,Consumer
106698,2024-08-15,France,Mid-Market
106699,2025-12-07,United Kingdom,Mid-Market
106700,2024-03-07,United Kingdom,Mid-Market
106701,2024-02-09,Ireland,Consumer
106702,2025-03-05,Sweden,Consumer
106703,2024-11-01,United Kingdom,SMB
106704,2025-08-08,United Kingdom,SMB
106705,2024-01-30,United Kingdom,Mid-Market
106706,2024-11-02,United Kingdom,Mid-Market
106707,2024-04-17,United Kingdom,SMB
106708,2024-01-31,United Kingdom,Consumer
106709,2024-12-04,United Kingdom,Consumer
106710,2025-06-21,United Kingdom,Mid-Market
106711,2024-04-25,Spain,Mid-Market
106712,2025-09-07,United Kingdom,SMB
106713,2025-01-14,Ireland,Mid-Market
106714,2024-12-17,Ireland,Mid-Market
106715,2025-11-05,Netherlands,Consumer
106716,2024-08-28,Germany,Mid-Market
106717,2024-05-26,Netherlands,SMB
106718,2025-07-28,Ireland,SMB
106719,2024-03-19,United Kingdom,SMB
106720,2025-09-29,United Kingdom,Consumer
106721,2025-08-26,United Kingdom,Consumer
106722,2025-12-15,United Kingdom,Consumer
106723,2024-12-02,United Kingdom,Consumer
106724,2025-03-30,United Kingdom,SMB
106725,2025-10-07,United Kingdom,Consumer
106726,2024-04-06,United Kingdom,Consumer
106727,2024-08-11,United Kingdom,SMB
106728,2024-12-10,Germany,Mid-Market
106729,2025-04-03,United Kingdom,Consumer
106730,2025-05-11,Netherlands,Consumer
106731,2025-11-05,United Kingdom,SMB
106732,2024-12-23,Spain,Consumer
106733,2024-05-05,Germany,Consumer
106734,2024-05-18,United Kingdom,Consumer
106735,2025-08-08,Sweden,SMB
106736,2024-12-03,United Kingdom,SMB
106737,2025-04-06,United Kingdom,Consumer
106738,2025-02-15,Germany,SMB
106739,2025-08-17,United Kingdom,SMB
106740,2024-06-08,United Kingdom,Consumer
106741,2024-05-04,United Kingdom,SMB
106742,2025-06-20,United Kingdom,Mid-Market
106743,2024-11-13,United Kingdom,Consumer
106744,2025-08-19,United Kingdom,Mid-Market
106745,2024-04-04,United Kingdom,Consumer
106746,2024-07-17,United Kingdom,Mid-Market
106747,2025-12-02,United Kingdom,SMB
106748,2025-09-08,United Kingdom,SMB
106749,2024-02-15,France,Mid-Market
106750,2025-08-20,United Kingdom,SMB
106751,2024-02-17,United Kingdom,Consumer
106752,2024-03-28,Germany,Consumer
106753,2025-10-18,Italy,SMB
106754,2024-04-02,United Kingdom,SMB
106755,2024-08-07,United Kingdom,Enterprise
106756,2024-04-08,Germany,Mid-Market
106757,2025-03-12,Spain,SMB
106758,2024-02-11,United Kingdom,SMB
106759,2024-07-29,United Kingdom,SMB
106760,2024-08-26,United Kingdom,Mid-Market
106761,2025-04-19,United Kingdom,SMB
106762,2024-12-28,Italy,Consumer
106763,2024-05-20,France,SMB
106764,2024-12-05,United Kingdom,Mid-Market
106765,2024-12-01,Ireland,Mid-Market
106766,2024-09-15,Netherlands,SMB
106767,2025-01-24,United Kingdom,Consumer
106768,2024-08-26,Netherlands,Consumer
106769,2024-08-31,United Kingdom,Consumer
106770,2025-07-26,United Kingdom,Mid-Market
106771,2024-07-02,United Kingdom,Mid-Market
106772,2024-08-28,United Kingdom,SMB
106773,2024-04-12,Sweden,Mid-Market
106774,2025-05-25,United Kingdom,Mid-Market
106775,2025-05-31,United Kingdom,Mid-Market
106776,2025-05-10,United Kingdom,SMB
106777,2024-05-03,United Kingdom,SMB
106778,2024-11-26,United Kingdom,SMB
106779,2024-08-01,France,SMB
106780,2025-07-12,United Kingdom,Mid-Market
106781,2024-09-03,United Kingdom,Consumer
106782,2024-10-31,United Kingdom,SMB
106783,2024-11-28,United Kingdom,SMB
106784,2025-07-10,France,SMB
106785,2025-05-28,United Kingdom,SMB
106786,2025-08-22,United Kingdom,Consumer
106787,2024-11-08,France,SMB
106788,2025-08-22,Germany,Consumer
106789,2025-09-28,Netherlands,Consumer
106790,2025-01-17,United Kingdom,Mid-Market
106791,2025-05-11,United Kingdom,Consumer
106792,2025-10-26,France,Enterprise
106793,2025-09-04,United Kingdom,Consumer
106794,2024-07-21,Ireland,SMB
106795,2025-06-07,United Kingdom,Consumer
106796,2024-11-21,Germany,SMB
106797,2024-04-18,United Kingdom,Mid-Market
106798,2024-09-28,United Kingdom,Consumer
106799,2025-12-15,United Kingdom,Mid-Market
106800,2025-12-01,United Kingdom,SMB
106801,2025-07-28,France,SMB
106802,2025-12-24,United Kingdom,SMB
106803,2025-02-22,United Kingdom,Mid-Market
106804,2025-07-07,Spain,Mid-Market
106805,2024-04-30,Germany,Mid-Market
106806,2024-08-06,United Kingdom,Consumer
106807,2024-05-06,Belgium,SMB
106808,2025-11-16,United Kingdom,Consumer
106809,2025-03-25,Germany,Mid-Market
106810,2025-11-12,United Kingdom,Consumer
106811,2024-10-31,United Kingdom,Consumer
106812,2024-10-21,United Kingdom,Consumer
106813,2025-05-09,United Kingdom,SMB
106814,2025-02-19,United Kingdom,Mid-Market
106815,2024-09-29,United Kingdom,Consumer
106816,2024-08-20,Ireland,Consumer
106817,2025-01-09,United Kingdom,SMB
106818,2024-02-25,United Kingdom,Enterprise
106819,2024-05-17,Sweden,Consumer
106820,2024-02-01,France,SMB
106821,2024-04-23,Belgium,Enterprise
106822,2024-05-25,United Kingdom,Consumer
106823,2024-02-25,United Kingdom,Mid-Market
106824,2024-02-10,United Kingdom,SMB
106825,2025-08-22,United Kingdom,Mid-Market
106826,2024-05-13,United Kingdom,Mid-Market
106827,2025-02-09,Spain,Mid-Market
106828,2024-03-13,United Kingdom,Consumer
106829,2025-11-23,Germany,Mid-Market
106830,2024-06-23,United Kingdom,Consumer
106831,2025-07-01,United Kingdom,Consumer
106832,2025-04-13,United Kingdom,Consumer
106833,2025-07-15,Sweden,Mid-Market
106834,2025-04-04,United Kingdom,SMB
106835,2025-01-07,United Kingdom,Consumer
106836,2025-07-18,United Kingdom,SMB
106837,2025-08-19,Ireland,Mid-Market
106838,2024-10-04,Norway,SMB
106839,2025-11-19,Italy,Mid-Market
106840,2025-12-22,France,Consumer
106841,2025-06-11,Norway,Mid-Market
106842,2025-11-10,France,Mid-Market
106843,2024-03-18,United Kingdom,SMB
106844,2025-01-29,United Kingdom,SMB
106845,2025-04-20,United Kingdom,Mid-Market
106846,2025-11-09,United Kingdom,Consumer
106847,2024-03-29,United Kingdom,Consumer
106848,2025-08-12,United Kingdom,Consumer
106849,2024-02-26,Belgium,SMB
106850,2024-09-18,Norway,SMB
106851,2025-05-21,United Kingdom,Mid-Market
106852,2024-07-31,France,Enterprise
106853,2025-09-02,United Kingdom,Consumer
106854,2025-11-11,United Kingdom,Consumer
106855,2024-04-26,United Kingdom,Mid-Market
106856,2024-07-07,United Kingdom,Mid-Market
106857,2024-02-24,United Kingdom,Consumer
106858,2025-06-03,United Kingdom,SMB
106859,2025-10-10,United Kingdom,Consumer
106860,2025-03-15,United Kingdom,Consumer
106861,2024-04-06,Italy,SMB
106862,2024-05-07,United Kingdom,Consumer
106863,2024-01-26,United Kingdom,Consumer
106864,2024-12-24,United Kingdom,Consumer
106865,2025-06-11,United Kingdom,SMB
106866,2024-04-19,United Kingdom,SMB
106867,2025-09-11,United Kingdom,Consumer
106868,2024-07-03,Ireland,SMB
106869,2025-01-11,United Kingdom,SMB
106870,2025-05-03,France,Mid-Market
106871,2025-01-29,United Kingdom,SMB
106872,2024-12-15,United Kingdom,Consumer
106873,2024-09-03,United Kingdom,Mid-Market
106874,2024-11-10,United Kingdom,SMB
106875,2024-06-23,United Kingdom,Mid-Market
106876,2024-08-03,United Kingdom,SMB
106877,2025-07-06,United Kingdom,SMB
106878,2025-10-07,France,Mid-Market
106879,2025-09-12,United Kingdom,Mid-Market
106880,2024-08-29,United Kingdom,SMB
106881,2024-08-22,France,Enterprise
106882,2024-02-12,United Kingdom,Mid-Market
106883,2024-07-19,Netherlands,Mid-Market
106884,2025-03-04,Belgium,SMB
106885,2024-07-14,Belgium,Consumer
106886,2025-06-20,United Kingdom,Mid-Market
106887,2024-02-06,United Kingdom,SMB
106888,2024-10-28,United Kingdom,Consumer
106889,2024-07-24,Ireland,Consumer
106890,2024-12-27,Ireland,SMB
106891,2024-01-19,United Kingdom,Enterprise
106892,2024-11-02,United Kingdom,Consumer
106893,2025-07-30,United Kingdom,SMB
106894,2025-09-18,United Kingdom,Consumer
106895,2024-07-06,United Kingdom,Mid-Market
106896,2024-11-09,Italy,Consumer
106897,2025-05-19,United Kingdom,Consumer
106898,2024-12-04,United Kingdom,Consumer
106899,2025-02-01,Belgium,Mid-Market
106900,2024-09-06,United Kingdom,Consumer
106901,2025-09-04,United Kingdom,SMB
106902,2025-04-06,France,SMB
106903,2025-12-03,United Kingdom,Consumer
106904,2025-07-24,United Kingdom,Mid-Market
106905,2024-09-25,Netherlands,Consumer
106906,2024-08-27,Germany,SMB
106907,2024-03-05,Netherlands,SMB
106908,2025-03-31,Norway,SMB
106909,2025-07-01,United Kingdom,Mid-Market
106910,2024-09-15,Germany,SMB
106911,2024-01-16,United Kingdom,SMB
106912,2025-08-26,France,Consumer
106913,2024-06-11,Germany,Consumer
106914,2025-03-01,Germany,Consumer
106915,2024-02-08,Spain,SMB
106916,2024-02-15,United Kingdom,Mid-Market
106917,2025-10-18,France,Consumer
106918,2025-05-06,United Kingdom,SMB
106919,2024-01-04,United Kingdom,Mid-Market
106920,2024-03-14,Germany,Consumer
106921,2024-12-26,Germany,SMB
106922,2025-05-12,United Kingdom,Consumer
106923,2024-11-05,United Kingdom,SMB
106924,2025-09-29,United Kingdom,SMB
106925,2025-04-22,United Kingdom,SMB
106926,2025-03-25,United Kingdom,Consumer
106927,2024-07-30,Italy,Enterprise
106928,2025-05-13,United Kingdom,Consumer
106929,2025-09-30,Sweden,Mid-Market
106930,2024-02-05,United Kingdom,Consumer
106931,2025-06-20,France,Mid-Market
106932,2025-10-05,United Kingdom,Mid-Market
106933,2024-11-12,France,Consumer
106934,2025-07-13,Ireland,Consumer
106935,2024-09-18,France,Consumer
106936,2024-05-20,Italy,SMB
106937,2025-08-19,United Kingdom,Consumer
106938,2024-08-15,United Kingdom,SMB
106939,2025-07-07,United Kingdom,Consumer
106940,2024-08-18,France,Mid-Market
106941,2024-10-18,United Kingdom,SMB
106942,2025-05-15,United Kingdom,SMB
106943,2024-09-06,United Kingdom,Mid-Market
106944,2025-08-13,United Kingdom,Mid-Market
106945,2024-01-29,Germany,Consumer
106946,2024-01-09,France,Consumer
106947,2024-02-29,France,SMB
106948,2024-07-06,France,Mid-Market
106949,2024-02-09,Italy,Consumer
106950,2024-10-05,United Kingdom,Consumer
106951,2024-01-18,Sweden,Mid-Market
106952,2025-07-06,United Kingdom,Consumer
106953,2024-04-21,Ireland,SMB
106954,2025-12-11,France,Consumer
106955,2025-09-18,United Kingdom,Consumer
106956,2025-05-22,United Kingdom,Mid-Market
106957,2025-08-06,United Kingdom,SMB
106958,2025-07-20,United Kingdom,Consumer
106959,2025-09-10,Italy,SMB
106960,2025-02-09,United Kingdom,SMB
106961,2025-03-31,United Kingdom,SMB
106962,2024-12-08,United Kingdom,Consumer
106963,2025-04-01,United Kingdom,SMB
106964,2024-10-05,United Kingdom,Mid-Market
106965,2024-03-31,United Kingdom,Consumer
106966,2025-11-11,United Kingdom,Consumer
106967,2025-05-25,United Kingdom,Mid-Market
106968,2025-05-30,United Kingdom,Mid-Market
106969,2024-07-23,United Kingdom,SMB
106970,2025-07-17,Germany,Mid-Market
106971,2025-01-14,United Kingdom,SMB
106972,2024-02-26,United Kingdom,SMB
106973,2025-11-28,Belgium,SMB
106974,2025-12-25,United Kingdom,Enterprise
106975,2025-09-28,United Kingdom,SMB
106976,2024-12-13,Netherlands,SMB
106977,2024-06-19,United Kingdom,Consumer
106978,2024-01-09,Germany,SMB
106979,2025-06-22,France,Consumer
106980,2025-10-13,Sweden,Mid-Market
106981,2024-03-17,Sweden,Mid-Market
106982,2025-05-15,United Kingdom,SMB
106983,2024-01-20,Germany,SMB
106984,2025-07-21,United Kingdom,Consumer
106985,2024-01-21,Ireland,Mid-Market
106986,2025-12-13,United Kingdom,SMB
106987,2024-05-04,United Kingdom,SMB
106988,2024-10-19,United Kingdom,Mid-Market
106989,2025-05-23,United Kingdom,SMB
106990,2025-09-10,United Kingdom,Mid-Market
106991,2024-09-22,United Kingdom,Mid-Market
106992,2025-12-17,Italy,Enterprise
106993,2024-01-12,United Kingdom,Consumer
106994,2024-12-10,Germany,Mid-Market
106995,2025-12-23,Netherlands,Consumer
106996,2024-07-19,Germany,Mid-Market
106997,2025-01-24,United Kingdom,Mid-Market
106998,2024-11-20,Spain,Consumer
106999,2024-10-14,Germany,Enterprise
107000,2025-07-15,Germany,SMB
107001,2025-01-14,Italy,Consumer
107002,2025-06-05,United Kingdom,Consumer
107003,2025-01-15,United Kingdom,SMB
107004,2025-12-30,Italy,Mid-Market
107005,2024-12-09,United Kingdom,Consumer
107006,2025-08-04,Netherlands,Consumer
107007,2025-03-24,United Kingdom,Mid-Market
107008,2025-08-08,United Kingdom,SMB
107009,2025-10-09,United Kingdom,Consumer
107010,2024-06-14,United Kingdom,SMB
107011,2024-08-08,Sweden,Consumer
107012,2024-08-08,United Kingdom,Mid-Market
107013,2024-12-21,France,Enterprise
107014,2024-12-25,United Kingdom,SMB
107015,2024-01-03,Sweden,Mid-Market
107016,2025-10-16,United Kingdom,Enterprise
107017,2025-09-20,United Kingdom,SMB
107018,2025-03-15,United Kingdom,SMB
107019,2024-08-11,United Kingdom,SMB
107020,2025-08-27,Norway,Consumer
107021,2024-07-17,Sweden,Mid-Market
107022,2024-08-11,United Kingdom,Consumer
107023,2025-12-30,United Kingdom,Mid-Market
107024,2025-11-06,United Kingdom,Consumer
107025,2025-03-03,United Kingdom,Mid-Market
107026,2024-05-03,United Kingdom,SMB
107027,2024-03-30,United Kingdom,SMB
107028,2025-12-05,United Kingdom,SMB
107029,2024-07-13,Italy,Consumer
107030,2025-05-13,United Kingdom,Consumer
107031,2024-09-15,United Kingdom,Consumer
107032,2024-12-29,United Kingdom,Consumer
107033,2025-12-21,United Kingdom,Consumer
107034,2025-03-09,United Kingdom,Consumer
107035,2024-11-10,Ireland,Consumer
107036,2024-10-30,United Kingdom,SMB
107037,2024-06-17,Germany,SMB
107038,2025-02-10,Spain,Mid-Market
107039,2025-02-20,Italy,Consumer
107040,2024-03-10,France,Mid-Market
107041,2024-10-22,United Kingdom,SMB
107042,2025-04-16,United Kingdom,Consumer
107043,2024-02-10,United Kingdom,Mid-Market
107044,2025-12-14,Sweden,SMB
107045,2025-09-21,Sweden,Consumer
107046,2025-04-10,United Kingdom,Mid-Market
107047,2024-01-12,United Kingdom,SMB
107048,2025-01-13,United Kingdom,SMB
107049,2025-10-18,United Kingdom,Mid-Market
107050,2024-01-17,Sweden,Mid-Market
107051,2025-08-01,United Kingdom,SMB
107052,2025-09-05,United Kingdom,Enterprise
107053,2024-02-25,United Kingdom,Consumer
107054,2024-06-17,United Kingdom,SMB
107055,2025-06-12,United Kingdom,Mid-Market
107056,2025-10-28,Spain,Mid-Market
107057,2025-07-17,United Kingdom,SMB
107058,2025-01-19,United Kingdom,SMB
107059,2025-03-16,United Kingdom,SMB
107060,2025-01-18,United Kingdom,Mid-Market
107061,2025-02-26,United Kingdom,Consumer
107062,2025-07-17,United Kingdom,Mid-Market
107063,2024-02-06,United Kingdom,Consumer
107064,2024-06-02,United Kingdom,Mid-Market
107065,2024-02-13,Netherlands,Consumer
107066,2025-08-05,France,Mid-Market
107067,2025-06-15,Belgium,Consumer
107068,2024-02-08,United Kingdom,Consumer
107069,2024-03-18,France,Mid-Market
107070,2024-07-12,France,Mid-Market
107071,2024-06-25,United Kingdom,Consumer
107072,2025-01-14,United Kingdom,Consumer
107073,2024-12-30,United Kingdom,Consumer
107074,2024-09-18,Germany,SMB
107075,2024-04-30,United Kingdom,SMB
107076,2025-04-19,United Kingdom,Mid-Market
107077,2025-07-31,Norway,Consumer
107078,2025-04-13,United Kingdom,SMB
107079,2025-08-13,Belgium,Mid-Market
107080,2025-10-30,Netherlands,Mid-Market
107081,2025-09-07,Netherlands,SMB
107082,2025-04-21,Germany,Consumer
107083,2024-02-06,United Kingdom,SMB
107084,2024-09-01,Ireland,Consumer
107085,2024-11-08,Germany,SMB
107086,2025-06-04,Germany,Mid-Market
107087,2025-09-11,United Kingdom,Mid-Market
107088,2025-04-13,United Kingdom,SMB
107089,2024-09-22,United Kingdom,Mid-Market
107090,2025-07-29,United Kingdom,Consumer
107091,2025-05-23,United Kingdom,Mid-Market
107092,2025-08-06,Netherlands,SMB
107093,2025-03-06,Germany,Consumer
107094,2025-04-17,France,SMB
107095,2024-09-10,United Kingdom,Mid-Market
107096,2024-10-19,United Kingdom,Mid-Market
107097,2024-07-21,United Kingdom,Mid-Market
107098,2024-07-06,United Kingdom,SMB
107099,2025-04-22,United Kingdom,SMB
107100,2024-10-07,United Kingdom,SMB
107101,2024-04-07,United Kingdom,Mid-Market
107102,2024-01-26,United Kingdom,Enterprise
107103,2025-09-20,United Kingdom,Consumer
107104,2024-11-14,United Kingdom,SMB
107105,2025-02-25,United Kingdom,SMB
107106,2025-10-23,Ireland,Consumer
107107,2024-03-22,United Kingdom,Mid-Market
107108,2025-11-16,United Kingdom,Consumer
107109,2025-05-29,United Kingdom,SMB
107110,2025-04-12,Belgium,SMB
107111,2024-11-11,United Kingdom,Mid-Market
107112,2025-05-31,France,Enterprise
107113,2024-05-29,United Kingdom,Mid-Market
107114,2024-08-08,Netherlands,SMB
107115,2025-12-03,Italy,SMB
107116,2024-07-20,United Kingdom,Consumer
107117,2025-06-10,France,SMB
107118,2025-11-11,United Kingdom,Consumer
107119,2025-03-09,France,SMB
107120,2024-08-05,United Kingdom,SMB
107121,2025-09-12,United Kingdom,SMB
107122,2025-08-26,Belgium,Consumer
107123,2025-02-01,Spain,SMB
107124,2024-03-25,United Kingdom,SMB
107125,2024-11-18,Norway,Consumer
107126,2024-11-11,United Kingdom,SMB
107127,2024-05-18,United Kingdom,SMB
107128,2024-10-20,Spain,SMB
107129,2024-04-22,United Kingdom,Consumer
107130,2025-05-21,United Kingdom,Mid-Market
107131,2024-11-11,France,Consumer
107132,2025-06-18,United Kingdom,Consumer
107133,2024-11-29,United Kingdom,Mid-Market
107134,2025-06-05,United Kingdom,SMB
107135,2025-06-20,France,Consumer
107136,2024-04-27,United Kingdom,Consumer
107137,2024-11-19,United Kingdom,Consumer
107138,2025-07-02,France,SMB
107139,2025-03-09,United Kingdom,Consumer
107140,2024-06-11,United Kingdom,Consumer
107141,2025-08-31,France,Consumer
107142,2024-05-26,Germany,SMB
107143,2025-12-27,United Kingdom,Consumer
107144,2025-05-31,Spain,Consumer
107145,2024-08-23,France,Consumer
107146,2024-05-22,United Kingdom,Consumer
107147,2025-10-21,Germany,Consumer
107148,2025-01-17,France,Mid-Market
107149,2025-08-12,United Kingdom,SMB
107150,2025-08-30,United Kingdom,Mid-Market
107151,2024-02-19,Germany,Consumer
107152,2025-05-14,Norway,SMB
107153,2024-09-01,United Kingdom,Enterprise
107154,2025-10-25,Netherlands,Consumer
107155,2024-06-09,Germany,Consumer
107156,2024-01-25,Spain,Consumer
107157,2025-04-30,Belgium,Consumer
